Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth,SMA,RSI,buy_signal,sell_signal,action
azuki,10.0,16.0,10.0,36,1653177600,450.48,14.263920999999993,31.6600369722915,0,1,1
azuki,10.36,16.0,10.36,30,1653264000,385.56,13.681920999999994,35.92814542860647,0,1,1
azuki,10.3,13.5,10.3,54,1653350400,644.544,13.119420999999994,35.46667912355185,0,1,1
azuki,11.5,15.25,11.5,18,1653436800,235.5,12.618920999999995,51.15196128055847,0,0,0
azuki,10.0,15.1,10.0,78,1653523200,929.952,11.984420999999994,37.0726366722749,0,1,1
azuki,8.88,10.469,8.88,72,1653609600,686.9939999999999,11.422920999999993,29.495403523876533,0,1,1
azuki,8.9,10.7,8.9,24,1653696000,238.98,10.935420999999995,29.815602352309543,0,1,1
azuki,13.0,13.0,13.0,6,1653782400,78.0,10.985420999999993,67.56379721148097,1,0,-1
azuki,9.99,13.5,8.61,126,1653868800,1415.49,11.039920999999994,45.23646195442114,0,1,1
azuki,11.7,16.0,11.7,42,1653955200,533.154,11.262595999999993,55.645297409800534,1,0,-1
azuki,12.0,13.5,12.0,12,1654041600,153.0,11.430595999999994,57.42010151225284,1,0,-1
azuki,11.9,14.0,11.9,24,1654128000,307.5,11.441095999999995,56.47846690800116,1,0,-1
azuki,12.0,12.0,12.0,6,1654214400,72.0,11.428094999999995,57.352685731974326,1,0,-1
azuki,9.8,11.0,9.8,18,1654300800,184.2,11.258094999999996,36.94467988914014,0,1,1
azuki,9.5,12.89,9.5,36,1654387200,391.08,11.058094999999996,34.83199949410001,0,1,1
azuki,10.25,13.5,10.25,60,1654473600,685.2059999999999,10.910594999999997,44.71211250556528,0,1,1
azuki,11.0,12.2,11.0,18,1654560000,209.7,10.789094999999996,53.52054373430448,1,0,-1
azuki,20.0,20.0,20.0,6,1654646400,120.0,11.219094999999996,86.2883985800881,1,0,-1
azuki,9.002,12.3456,9.002,12,1654732800,128.0856,11.119099999999996,41.54708405324307,0,1,1
azuki,10.0,12.8,10.0,12,1654819200,136.8,11.004099999999996,44.79398873520913,0,1,1
azuki,8.77,9.5,8.77,18,1654905600,164.21999999999997,10.942599999999995,41.26290705849621,0,1,1
azuki,9.1,17.0,9.1,24,1654992000,275.1,10.879599999999995,42.775726699933536,0,1,1
azuki,6.9,13.0,6.9,84,1655078400,730.1400000000001,10.709599999999995,35.21704048589522,0,1,1
azuki,7.5,10.0,7.5,36,1655164800,321.71999999999997,10.509599999999995,38.89785521327921,0,1,1
azuki,8.95,14.0,8.1,138,1655251200,1349.976,10.457099999999993,47.84889439997985,0,1,1
azuki,8.8,50.0,8.01,144,1655337600,1792.87926,10.453099999999996,46.95934051153871,0,1,1
azuki,9.0,60.0,9.0,84,1655424000,1203.539999994,10.458099999999995,48.553404479852844,0,1,1
azuki,8.6,17.56,8.4,174,1655510400,1838.4780000000007,10.238099999999994,45.16032598391432,0,1,1
azuki,9.6015,11.79,9.25,120,1655596800,1210.7399999999998,10.218674999999994,55.001989406834596,0,0,0
azuki,9.4,19.0,8.5,252,1655683200,2834.3399999999997,10.103674999999994,52.62671381586447,0,0,0
azuki,10.0,22.5,9.21,288,1655769600,3480.9233999999997,10.003674999999994,59.18696817507335,0,0,0
azuki,11.3065,22.0,9.9,360,1655856000,4727.88,9.973999999999993,70.35929949757653,1,0,-1
