Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth
doodles-official,14.0,14.08,14.0,12,1648857600,168.48000000000002
doodles-official,14.22,18.0,13.8,150,1648944000,2370.33
doodles-official,15.5,17.5,15.5,72,1649030400,1186.5
doodles-official,15.75,22.0,15.75,48,1649116800,877.9559999999999
doodles-official,14.5,16.08,14.5,12,1649289600,183.48
doodles-official,14.99,17.99,14.99,12,1649462400,197.88
doodles-official,14.41,14.41,14.41,6,1649548800,86.46
doodles-official,14.0,14.1,14.0,12,1649635200,168.6
doodles-official,13.5,15.0,13.5,12,1649721600,171.0
doodles-official,14.76,16.69,14.76,24,1649808000,367.5
doodles-official,15.0,17.0,15.0,18,1649894400,284.4
doodles-official,14.5,33.0,14.5,18,1649980800,378.0
doodles-official,16.0,17.95,16.0,42,1650067200,721.38
doodles-official,17.0,17.0,17.0,12,1650153600,204.0
doodles-official,16.0,16.0,16.0,6,1650240000,96.0
doodles-official,15.5,17.0,15.5,24,1650326400,387.6
doodles-official,15.4888,15.49,15.4888,12,1650412800,185.8728
doodles-official,15.0,15.7,15.0,42,1650499200,646.68
doodles-official,14.001,21.0,14.001,60,1650585600,967.452
doodles-official,13.5,15.8,13.5,30,1650672000,440.58
doodles-official,13.0,22.0,13.0,90,1650758400,1323.2334
doodles-official,13.01,17.0,13.01,84,1650844800,1243.5060000000003
doodles-official,15.0125,45.0,14.99,222,1650931200,3891.4740000000006
doodles-official,16.0,17.7,16.0,36,1651017600,599.64
doodles-official,14.0,16.75,14.0,24,1651104000,363.0
doodles-official,14.35,15.48,14.35,24,1651190400,364.74
doodles-official,14.3,16.5,14.3,54,1651276800,820.5
doodles-official,16.9,35.0,15.369,756,1651363200,15417.642000000002
doodles-official,21.5,25.5,20.0,270,1651449600,6140.724
doodles-official,21.0,25.0,21.0,72,1651536000,1675.2
doodles-official,19.5,22.98,19.5,48,1651622400,1016.8199999999999
doodles-official,20.69,69.0,20.2,252,1651708800,6249.6599400000005
doodles-official,21.0,25.69,19.602,336,1651795200,7576.5119999399985
doodles-official,19.75,23.1,19.75,96,1651881600,2020.6425
doodles-official,17.9,21.0,17.9,84,1651968000,1616.7
doodles-official,15.0,21.75,14.3889791799,282,1652054400,4933.2256750793995
doodles-official,15.965,21.0,15.75,234,1652140800,4247.735999999999
doodles-official,15.3,31.0,15.1,252,1652227200,4626.636
doodles-official,13.99,18.0,13.0,252,1652313600,3771.6299999999997
doodles-official,11.99,17.0,10.64,204,1652400000,2757.2940000000003
doodles-official,13.13,15.0,13.13,66,1652486400,912.06
doodles-official,13.5,18.0,13.5,54,1652572800,791.0400000000001
doodles-official,13.0,15.0,13.0,36,1652659200,490.794
