Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth
valhalla,0.87,2.6,0.83,1122,1677456000,1042.406417999993
valhalla,0.87,1.8,0.84901,774,1677542400,700.389659999998
valhalla,0.86935,2.4,0.76,588,1677628800,555.8179800000003
valhalla,0.85,10.0,0.801,606,1677715200,685.91394
valhalla,0.86,8.0,0.8412,678,1677801600,670.8347400000007
valhalla,0.95,6.69,0.933933,930,1677888000,1082.2600379999417
valhalla,0.9474,2.5,0.88491,408,1677974400,462.46421399940016
valhalla,1.0198500000000001,6.8,0.96292,840,1678060800,1003.2862199999969
valhalla,0.95,2.19,0.935,408,1678147200,428.6404979999997
valhalla,0.86,2.49,0.85,558,1678233600,532.5185400000007
valhalla,0.83,2.25,0.1,480,1678320000,433.11642000000126
valhalla,0.815,0.99,0.81,210,1678406400,177.67980000000028
valhalla,0.730955,2.15,0.72865,342,1678492800,305.48766000000035
valhalla,0.79,7.35,0.79,234,1678579200,257.3886000000002
valhalla,0.85,2.1053,0.85,198,1678665600,183.5765999999999
valhalla,0.81,7.5,0.81,384,1678752000,386.5704000000002
valhalla,0.8,1.5,0.8,192,1678838400,166.41659999999996
valhalla,0.78,1.8501,0.78,204,1678924800,197.4246599999999
valhalla,0.79,1.1,0.79,150,1679011200,124.8011999999999
valhalla,0.75,4.05,0.73208,306,1679097600,279.6112800000003
valhalla,0.75,5.797,0.75,234,1679184000,225.90185994000018
valhalla,0.71,1.6,0.7,630,1679270400,487.3830000000004
valhalla,0.65,6.0,0.078,558,1679356800,443.75112
valhalla,0.67,1.6,0.64983,336,1679443200,264.8599199999997
valhalla,0.66,1.749,0.65,378,1679529600,274.12266000000005
valhalla,0.645,2.5,0.61371,330,1679616000,236.86494000000033
valhalla,0.6505500000000001,0.8211,0.61,234,1679702400,160.8371999999999
valhalla,0.66,1.35,0.66,240,1679788800,177.8855400000002
valhalla,0.66,0.814,0.66,300,1679875200,205.72559999999982
valhalla,0.63012,5.369,0.62,534,1679961600,402.80405994000205
valhalla,0.61,1.2661,0.6,336,1680048000,216.46226400000063
valhalla,0.61,1.85,0.61,210,1680134400,156.1019994
valhalla,0.59,1.9,0.59,798,1680220800,512.6489999999998
valhalla,0.58,4.0,0.58,234,1680307200,172.58214000000024
valhalla,0.58,6.99,0.58,270,1680393600,232.97160000000042
valhalla,0.001,1.27,0.001,390,1680480000,231.7227599999996
valhalla,0.58,1.25,0.0001,438,1680566400,289.57178412000053
valhalla,0.5493,4.1,0.52001,234,1680652800,177.1014600000004
valhalla,0.54,1.25,0.54,180,1680739200,113.89944240000003
valhalla,0.52,1.35,0.52,540,1680825600,314.2249800000001
valhalla,0.55113,8.0,0.54167113,312,1680912000,249.54453678
valhalla,0.58,0.695,0.57,372,1680998400,224.3278350000004
valhalla,0.6,4.99,0.6,144,1681084800,150.72992999999994
valhalla,0.6,3.29,0.59,324,1681171200,235.9682399999998
valhalla,0.62,1.95,0.62,198,1681257600,145.29654000000016
valhalla,0.62,0.9,0.57608551,288,1681344000,185.15031305999963
valhalla,0.55,4.4,0.54175121,318,1681430400,253.6533072599999
valhalla,0.546,1.3,0.53751,186,1681516800,121.22465999999987
valhalla,0.58,0.9,0.57,270,1681603200,175.3080600000001
valhalla,0.6,4.0,0.59911,150,1681689600,158.15537999999995
valhalla,0.58,1.0,0.55085,156,1681776000,100.87169999999992
