Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth
otherdeed,1.5,16.2,0.3134053933585915,672,1663459200,1857.447340959424
otherdeed,0.21900000000002015,20.64,0.20328892884163285,1038,1663545600,2472.1217801614393
otherdeed,1.581,22.6,1.56596359223301,570,1663632000,1871.1824262011442
otherdeed,1.602,16.0,1.54,540,1663718400,1875.9481649999998
otherdeed,1.6,18.8,1.568956097560976,564,1663804800,1778.9249749687262
otherdeed,1.62,23.0,1.5721,672,1663891200,2650.1128252962963
otherdeed,1.6088200035,43.69,1.58205,348,1663977600,1403.1417743562965
otherdeed,1.65,17.44,1.64,378,1664064000,1632.4054689113755
otherdeed,1.6281,20.0,1.54,516,1664150400,1584.9708701866623
otherdeed,1.6301,200.0,1.6282,456,1664236800,3032.1992981818144
otherdeed,1.576,16.88,1.56596359223301,378,1664323200,1122.2989436442708
otherdeed,1.5808714737654324,13.0,0.25,468,1664409600,1289.7388041779584
otherdeed,1.605,16.69,1.5805868827160496,498,1664496000,1598.2019062962902
otherdeed,1.62,15.75,1.6,444,1664582400,1458.0905962962968
otherdeed,1.5935650000000001,15.0,1.58,348,1664668800,986.3995425925925
otherdeed,1.5997054089506175,16.58,0.0202,594,1664755200,1633.7688525925923
otherdeed,1.4101,25.0,0.11,504,1664841600,1482.9112004142553
otherdeed,1.6053993827160498,17.25,1.5703,534,1664928000,1521.0284039352398
otherdeed,1.614,18.95,1.6,330,1665014400,1579.3734
otherdeed,1.57965,20.5,0.3161105871256779,720,1665100800,1704.3540011868288
otherdeed,1.66165,39.9,1.626,858,1665187200,2526.3036036533895
otherdeed,1.719576732673267,18.49,1.6267,1086,1665273600,3231.1652429886326
otherdeed,1.6798368827160497,15.6,1.64,492,1665360000,1280.0379029886324
otherdeed,1.675485436893204,15.0,1.637,912,1665446400,2505.211932099329
otherdeed,1.653,28.0,1.62185,906,1665532800,2771.3353221438542
otherdeed,1.69,31.0,0.94,1014,1665619200,3154.6748404787486
otherdeed,1.655673163580247,17.49,1.6,702,1665705600,2276.9790398775212
otherdeed,1.6705,15.0,1.6669560975609758,414,1665792000,1225.2363934193177
otherdeed,1.672,17.49,1.627,396,1665878400,1007.1170925925926
otherdeed,1.6,19.9,1.58,504,1665964800,1919.9266666037588
otherdeed,1.5903,18.69,1.5,534,1666051200,1738.0481360675196
otherdeed,1.41,24.0,1.39,1638,1666137600,3524.9524219745217
otherdeed,1.3729560975609758,14.5187,0.1526,1158,1666224000,2485.2377673914034
otherdeed,1.14,19.99,0.7686985932815742,4236,1666310400,6403.21647525333
otherdeed,1.3,16.0,1.0,1644,1666396800,2945.721236888787
otherdeed,1.28,25.0,1.2502990479329998,1032,1666483200,2203.863128658279
